    0 val 1:10.84185 | 2:10.85690 | 3:10.88180
   34 train 1:10.21483 | 2:9.76100 | 3:9.57979
   35 train 1:10.11994 | 2:9.62850 | 3:9.42675
   36 train 1:10.15094 | 2:9.64700 | 3:9.44221
   37 train 1:10.08530 | 2:9.46493 | 3:9.30558
   38 train 1:10.09576 | 2:9.59036 | 3:9.36900
   39 train 1:10.03329 | 2:9.45399 | 3:9.20545
   40 train 1:10.03643 | 2:9.47505 | 3:9.23978
   41 train 1:9.98437 | 2:9.43955 | 3:9.12791
   42 train 1:10.01687 | 2:9.44518 | 3:9.13723
   43 train 1:10.01855 | 2:9.43979 | 3:9.20411
   44 train 1:9.98900 | 2:9.37570 | 3:9.13645
   45 train 1:9.91705 | 2:9.25343 | 3:8.95969
   46 train 1:9.93255 | 2:9.40932 | 3:9.05531
   47 train 1:9.92189 | 2:9.31406 | 3:8.99841
   48 train 1:9.89366 | 2:9.24007 | 3:8.86611
   49 train 1:9.85634 | 2:9.18294 | 3:8.83848
   50 train 1:9.88542 | 2:9.21438 | 3:8.90133
   51 train 1:9.74927 | 2:9.09881 | 3:8.71363
   52 train 1:9.76785 | 2:9.12726 | 3:8.72583
   53 train 1:9.76035 | 2:9.12622 | 3:8.69086
   54 train 1:9.67231 | 2:9.02861 | 3:8.62457
   55 train 1:9.69325 | 2:9.03608 | 3:8.61206
   56 train 1:9.73656 | 2:9.16875 | 3:8.73633
   57 train 1:9.68544 | 2:9.04907 | 3:8.59055
   58 train 1:9.62894 | 2:8.96153 | 3:8.49551
   59 train 1:9.61080 | 2:9.04310 | 3:8.57001
   60 train 1:9.55279 | 2:8.83024 | 3:8.36108
   61 train 1:9.58780 | 2:8.95296 | 3:8.40434
   62 train 1:9.52745 | 2:8.78505 | 3:8.26418
   63 train 1:9.56427 | 2:8.88882 | 3:8.47468
   64 train 1:9.45811 | 2:8.76188 | 3:8.25790
   65 train 1:9.35611 | 2:8.64473 | 3:8.15817
   66 train 1:9.46531 | 2:8.80454 | 3:8.31989
   67 train 1:9.39737 | 2:8.73556 | 3:8.25136
   68 train 1:9.23837 | 2:8.48955 | 3:7.96649
   69 train 1:9.19475 | 2:8.53241 | 3:8.06066
   70 train 1:9.18351 | 2:8.48010 | 3:7.99178
   71 train 1:9.20527 | 2:8.53230 | 3:8.04939
   72 train 1:9.10859 | 2:8.39184 | 3:7.83705
   73 train 1:8.98079 | 2:8.37213 | 3:7.86092
   74 train 1:9.03968 | 2:8.35840 | 3:7.85545
   75 train 1:9.05595 | 2:8.41276 | 3:7.87472
   76 train 1:9.20414 | 2:8.61883 | 3:8.10863
   77 train 1:9.01988 | 2:8.37533 | 3:7.88542
   78 train 1:8.96707 | 2:8.33784 | 3:7.91413
   79 train 1:8.96045 | 2:8.36776 | 3:7.93624
   80 train 1:9.01739 | 2:8.46355 | 3:7.99367
   81 train 1:8.86719 | 2:8.39203 | 3:7.94499
   82 train 1:8.77104 | 2:8.19655 | 3:7.80136
   83 train 1:8.74285 | 2:8.17091 | 3:7.74641
   84 train 1:8.88474 | 2:8.35798 | 3:8.00140
   85 train 1:8.71434 | 2:8.21386 | 3:7.82487
   86 train 1:8.81195 | 2:8.41735 | 3:8.03044
   87 train 1:8.42781 | 2:7.78209 | 3:7.53378
   88 train 1:8.45926 | 2:7.95236 | 3:7.60274
   89 train 1:8.55146 | 2:8.13933 | 3:7.81611
   90 train 1:8.56754 | 2:8.29319 | 3:8.11324
   91 train 1:8.45557 | 2:8.04953 | 3:7.80173
   92 train 1:8.28819 | 2:7.87601 | 3:7.61190
   93 train 1:8.46038 | 2:8.14116 | 3:7.89487
   94 train 1:8.86281 | 2:8.59583 | 3:8.26659
   95 train 1:8.34229 | 2:7.90947 | 3:7.62174
   96 train 1:8.52969 | 2:8.23112 | 3:7.98933
   97 train 1:8.25991 | 2:8.08835 | 3:7.92106
   98 train 1:8.03657 | 2:7.92086 | 3:7.70068
   99 train 1:8.29026 | 2:7.98012 | 3:7.71878
  100 train 1:8.38055 | 2:8.18639 | 3:7.97112
  101 train 1:8.18279 | 2:7.90299 | 3:7.64383
  102 train 1:8.23190 | 2:7.99080 | 3:7.80931
  103 train 1:8.11607 | 2:7.94510 | 3:7.72043
  104 train 1:8.38422 | 2:8.20439 | 3:8.11003
  105 train 1:8.07769 | 2:7.89888 | 3:7.74204
  106 train 1:8.12788 | 2:7.99665 | 3:7.87543
  107 train 1:7.97689 | 2:7.69728 | 3:7.59183
  108 train 1:8.11102 | 2:7.93179 | 3:7.73461
  109 train 1:8.04001 | 2:7.83037 | 3:7.73286
  110 train 1:7.91072 | 2:7.76423 | 3:7.61805
  111 train 1:8.03374 | 2:7.86095 | 3:7.71256
  112 train 1:8.00943 | 2:7.87498 | 3:7.75809
  113 train 1:8.24869 | 2:8.20992 | 3:8.04995
  114 train 1:7.99612 | 2:7.91216 | 3:7.88308
  115 train 1:7.69209 | 2:7.61574 | 3:7.51158
  116 train 1:7.80565 | 2:7.77294 | 3:7.80902
  117 train 1:7.84092 | 2:7.80484 | 3:7.80116
  118 train 1:7.78769 | 2:7.76816 | 3:7.71199
  119 train 1:7.77066 | 2:7.75941 | 3:7.87436
  120 train 1:7.83851 | 2:7.87994 | 3:7.79316
  121 train 1:7.55566 | 2:7.57511 | 3:7.53575
  122 train 1:7.70155 | 2:7.71409 | 3:7.69153
  123 train 1:7.57732 | 2:7.59692 | 3:7.60510
  124 train 1:7.72362 | 2:7.77138 | 3:7.79597
  125 train 1:7.69028 | 2:7.77818 | 3:7.78623
  126 train 1:7.57659 | 2:7.62653 | 3:7.57771
  127 train 1:7.67719 | 2:7.78457 | 3:7.79614
  128 train 1:7.53480 | 2:7.66166 | 3:7.63598
  129 train 1:7.84662 | 2:7.95443 | 3:7.94779
  130 train 1:7.60108 | 2:7.70902 | 3:7.71439
  131 train 1:7.70853 | 2:7.83902 | 3:7.84444
  132 train 1:7.53691 | 2:7.67572 | 3:7.69716
  133 train 1:7.59906 | 2:7.76013 | 3:7.74614
  134 train 1:7.69361 | 2:7.90563 | 3:7.80627
  135 train 1:7.50512 | 2:7.71205 | 3:7.63250
  136 train 1:7.56727 | 2:7.74940 | 3:7.71056
  137 train 1:7.58271 | 2:7.74994 | 3:7.73085
  138 train 1:7.34954 | 2:7.54552 | 3:7.53707
  139 train 1:7.51296 | 2:7.65942 | 3:7.62438
  140 train 1:7.67200 | 2:7.85177 | 3:7.87694
  141 train 1:7.71134 | 2:7.87897 | 3:7.89049
  142 train 1:7.23780 | 2:7.43998 | 3:7.41614
  143 train 1:7.61944 | 2:7.82860 | 3:7.82735
  144 train 1:7.42463 | 2:7.67150 | 3:7.65124
  145 train 1:7.56685 | 2:7.76991 | 3:7.76987
  146 train 1:7.52959 | 2:7.76119 | 3:7.78592
  147 train 1:7.60260 | 2:7.80987 | 3:7.82454
  148 train 1:7.48367 | 2:7.73580 | 3:7.72282
  149 train 1:7.44122 | 2:7.72508 | 3:7.69767
  150 train 1:7.84685 | 2:8.09737 | 3:8.03434
  151 train 1:7.41879 | 2:7.67680 | 3:7.70409
  152 train 1:7.66446 | 2:7.91046 | 3:8.03134
  153 train 1:7.48678 | 2:7.74872 | 3:7.82911
  154 train 1:7.51054 | 2:7.78971 | 3:7.87226
  155 train 1:7.35355 | 2:7.63041 | 3:7.65910
  156 train 1:7.17494 | 2:7.48323 | 3:7.72937
  157 train 1:7.88691 | 2:8.16785 | 3:8.53992
  158 train 1:7.73176 | 2:8.01967 | 3:8.14033
  159 train 1:7.31615 | 2:7.69209 | 3:7.74669
  160 train 1:7.40950 | 2:7.71992 | 3:8.30270
  161 train 1:7.16613 | 2:7.58132 | 3:7.92720
  162 train 1:7.34426 | 2:7.76424 | 3:7.94396
  163 train 1:7.43482 | 2:7.77777 | 3:7.96011
  164 train 1:7.26091 | 2:7.65764 | 3:7.79134
  165 train 1:7.22644 | 2:7.63537 | 3:7.71902
  166 train 1:7.28557 | 2:7.67048 | 3:7.66445
  167 train 1:7.24608 | 2:7.57339 | 3:7.69330
  168 train 1:7.41485 | 2:7.75676 | 3:7.81900
  169 train 1:7.62020 | 2:7.93433 | 3:7.92354
  170 train 1:7.31449 | 2:7.67323 | 3:7.67949
  171 train 1:7.44870 | 2:7.82102 | 3:7.91803
  172 train 1:7.25979 | 2:7.69356 | 3:7.75947
  173 train 1:7.02958 | 2:7.46036 | 3:7.53394
  174 train 1:7.20952 | 2:7.69185 | 3:7.66070
  175 train 1:7.11922 | 2:7.55618 | 3:7.57659
  176 train 1:7.36429 | 2:7.74678 | 3:7.78980
  177 train 1:7.33164 | 2:7.71529 | 3:7.74673
  178 train 1:7.12882 | 2:7.53695 | 3:7.67560
  179 train 1:7.03656 | 2:7.51642 | 3:7.65192
  180 train 1:7.18759 | 2:7.60449 | 3:7.71687
  181 train 1:7.27050 | 2:7.67867 | 3:7.88282
  182 train 1:7.29262 | 2:7.71091 | 3:7.85194
  183 train 1:7.23914 | 2:7.67423 | 3:7.74656
  184 train 1:7.27831 | 2:7.70774 | 3:7.79482
  185 train 1:7.08012 | 2:7.48861 | 3:7.52509
  186 train 1:7.15599 | 2:7.56930 | 3:7.72883
  187 train 1:7.25879 | 2:7.71341 | 3:7.83040
  188 train 1:7.27322 | 2:7.67982 | 3:7.87461
  189 train 1:7.12591 | 2:7.60281 | 3:7.73430
  190 train 1:7.44200 | 2:7.86093 | 3:7.87749
  191 train 1:7.27726 | 2:7.64834 | 3:7.88685
  192 train 1:7.21560 | 2:7.64553 | 3:7.87217
  193 train 1:7.35583 | 2:7.78307 | 3:7.83451
  194 train 1:6.91677 | 2:7.36459 | 3:7.44879
  195 train 1:7.09997 | 2:7.43872 | 3:7.54774
  196 train 1:7.13669 | 2:7.57284 | 3:7.66942
  197 train 1:7.41298 | 2:7.81917 | 3:7.94169
  198 train 1:7.25176 | 2:7.69622 | 3:7.84454
  199 train 1:7.10944 | 2:7.55273 | 3:7.68003
  200 train 1:7.20382 | 2:7.69879 | 3:7.96580
  201 train 1:7.50477 | 2:8.00047 | 3:8.10630
  202 train 1:7.19360 | 2:7.66658 | 3:7.77766
  203 train 1:7.00040 | 2:7.52945 | 3:7.60528
  204 train 1:7.20067 | 2:7.72448 | 3:7.92224
  205 train 1:6.92132 | 2:7.41211 | 3:7.60656
  206 train 1:7.15292 | 2:7.66504 | 3:7.80020
  207 train 1:6.90906 | 2:7.45117 | 3:7.55042
  208 train 1:7.03789 | 2:7.56793 | 3:7.76032
  209 train 1:7.24278 | 2:7.70639 | 3:7.84835
  210 train 1:7.44897 | 2:7.90749 | 3:7.95621
  211 train 1:7.02586 | 2:7.53956 | 3:7.90496
  212 train 1:7.37704 | 2:7.94100 | 3:7.98465
  213 train 1:7.20913 | 2:7.69719 | 3:7.82977
  214 train 1:6.85207 | 2:7.39327 | 3:7.52486
  215 train 1:7.20776 | 2:7.69884 | 3:7.85315
  216 train 1:7.01110 | 2:7.56742 | 3:7.78711
  217 train 1:7.09558 | 2:7.59312 | 3:7.93040
  218 train 1:7.06001 | 2:7.55715 | 3:7.74604
  219 train 1:7.02133 | 2:7.49928 | 3:7.91266
  220 train 1:7.01834 | 2:7.54418 | 3:8.10658
  221 train 1:7.01586 | 2:7.56084 | 3:7.93621
  222 train 1:7.06984 | 2:7.64262 | 3:7.77942
  223 train 1:6.98073 | 2:7.54569 | 3:7.83709
  224 train 1:6.94721 | 2:7.50044 | 3:7.85709
  225 train 1:7.06613 | 2:7.62403 | 3:7.81656
  226 train 1:6.92456 | 2:7.50232 | 3:7.59832
  227 train 1:6.98609 | 2:7.63546 | 3:8.05739
  228 train 1:6.85448 | 2:7.63709 | 3:7.99878
  229 train 1:7.05503 | 2:7.58769 | 3:7.90818
  230 train 1:7.18003 | 2:7.78040 | 3:7.95677
  231 train 1:7.02687 | 2:7.63949 | 3:7.71525
  232 train 1:7.33049 | 2:7.79572 | 3:7.96326
  233 train 1:7.08001 | 2:7.60258 | 3:7.75657
  234 train 1:6.96370 | 2:7.55827 | 3:7.71272
  235 train 1:7.14750 | 2:7.64701 | 3:7.81507
  236 train 1:7.20461 | 2:7.67392 | 3:7.83290
  237 train 1:7.17508 | 2:7.67431 | 3:7.85330
  238 train 1:7.11409 | 2:7.67010 | 3:7.88812
  239 train 1:7.24145 | 2:7.74562 | 3:7.90832
  240 train 1:6.77711 | 2:7.41416 | 3:7.69918
  241 train 1:7.14434 | 2:7.76575 | 3:7.87722
  242 train 1:7.18449 | 2:7.71846 | 3:7.85421
  243 train 1:7.08174 | 2:7.71361 | 3:7.90461
  244 train 1:6.97414 | 2:7.52608 | 3:7.68140
  245 train 1:6.94899 | 2:7.49291 | 3:7.62812
  246 train 1:6.97401 | 2:7.56708 | 3:7.77505
  247 train 1:6.95771 | 2:7.57624 | 3:7.80424
  248 train 1:7.15944 | 2:7.73028 | 3:7.81199
  249 train 1:7.28755 | 2:7.81981 | 3:7.87397
  250 val 1:7.15190 | 2:7.75503 | 3:7.87115
  250 train 1:7.28701 | 2:7.90893 | 3:7.99224
  251 train 1:7.30427 | 2:7.81735 | 3:8.07915
  252 train 1:6.84978 | 2:7.44617 | 3:7.57447
  253 train 1:7.01152 | 2:7.61839 | 3:8.55102
  254 train 1:7.14503 | 2:7.75403 | 3:8.39492
  255 train 1:6.89756 | 2:7.52865 | 3:7.85710
  256 train 1:7.17050 | 2:7.76138 | 3:8.05103
  257 train 1:6.96159 | 2:7.54673 | 3:7.77545
  258 train 1:7.13658 | 2:7.77652 | 3:8.15450
  259 train 1:7.06036 | 2:7.81149 | 3:8.40039
  260 train 1:6.95393 | 2:7.62731 | 3:8.04161
  261 train 1:6.75685 | 2:7.42792 | 3:7.65092
  262 train 1:6.73119 | 2:7.36160 | 3:7.61044
  263 train 1:7.19207 | 2:7.83712 | 3:7.89553
  264 train 1:6.95970 | 2:7.60419 | 3:7.72632
  265 train 1:6.93781 | 2:7.51198 | 3:7.59968
  266 train 1:6.99125 | 2:7.62682 | 3:7.80393
  267 train 1:6.79320 | 2:7.45465 | 3:7.57570
  268 train 1:6.99409 | 2:7.61533 | 3:7.66811
  269 train 1:6.60089 | 2:7.27233 | 3:7.46256
  270 train 1:6.83634 | 2:7.46506 | 3:7.71295
  271 train 1:6.93390 | 2:7.53283 | 3:7.62849
  272 train 1:7.13901 | 2:7.68378 | 3:8.04555
  273 train 1:6.62484 | 2:7.29573 | 3:7.67627
  274 train 1:7.02666 | 2:7.69874 | 3:7.86501
  275 train 1:6.92337 | 2:7.56771 | 3:7.71245
  276 train 1:7.43995 | 2:7.93360 | 3:8.06056
  277 train 1:6.91296 | 2:7.58947 | 3:7.74477
  278 train 1:6.92677 | 2:7.60912 | 3:7.71512
  279 train 1:6.88521 | 2:7.54153 | 3:7.80426
  280 train 1:6.75715 | 2:7.39767 | 3:7.59136
  281 train 1:7.06272 | 2:7.61186 | 3:7.75211
  282 train 1:7.11429 | 2:7.72849 | 3:7.82568
  283 train 1:6.96754 | 2:7.56718 | 3:7.69294
  284 train 1:7.06130 | 2:7.64958 | 3:7.78424
  285 train 1:7.05189 | 2:7.63469 | 3:7.72224
  286 train 1:6.90081 | 2:7.41976 | 3:7.62459
  287 train 1:6.97889 | 2:7.60404 | 3:7.71981
  288 train 1:7.06423 | 2:7.68022 | 3:7.76272
  289 train 1:6.89994 | 2:7.53784 | 3:7.64226
  290 train 1:6.82397 | 2:7.44358 | 3:7.67724
  291 train 1:6.78826 | 2:7.44795 | 3:7.64860
  292 train 1:6.66257 | 2:7.32448 | 3:7.49150
  293 train 1:6.81366 | 2:7.51215 | 3:7.77872
  294 train 1:6.95114 | 2:7.62830 | 3:7.79931
  295 train 1:6.82069 | 2:7.58626 | 3:7.67579
  296 train 1:6.83167 | 2:7.49010 | 3:7.60855
  297 train 1:6.80346 | 2:7.51508 | 3:7.71699
  298 train 1:6.71136 | 2:7.49677 | 3:7.62624
  299 train 1:6.95448 | 2:7.59728 | 3:7.84451
  300 train 1:7.04697 | 2:7.68300 | 3:7.79366
  301 train 1:7.32934 | 2:7.89733 | 3:7.96289
  302 train 1:6.72954 | 2:7.40549 | 3:7.52496
  303 train 1:6.74963 | 2:7.48091 | 3:7.68061
  304 train 1:6.78193 | 2:7.47518 | 3:7.62223
  305 train 1:6.80125 | 2:7.48601 | 3:7.63865
  306 train 1:7.01050 | 2:7.64407 | 3:7.72554
  307 train 1:6.65542 | 2:7.37668 | 3:7.65404
  308 train 1:6.91654 | 2:7.53671 | 3:7.74584
  309 train 1:6.71502 | 2:7.38232 | 3:7.65833
  310 train 1:6.77546 | 2:7.47361 | 3:7.68554
  311 train 1:6.88202 | 2:7.52299 | 3:7.77410
  312 train 1:6.91277 | 2:7.59142 | 3:7.77678
  313 train 1:6.80914 | 2:7.44951 | 3:7.61712
  314 train 1:6.77285 | 2:7.45203 | 3:7.64063
  315 train 1:6.68912 | 2:7.37041 | 3:7.53468
  316 train 1:6.59796 | 2:7.27544 | 3:7.46646
  317 train 1:6.87049 | 2:7.51997 | 3:7.69583
  318 train 1:6.69176 | 2:7.40910 | 3:7.56305
  319 train 1:6.60532 | 2:7.29950 | 3:7.48885
  320 train 1:6.71109 | 2:7.39038 | 3:7.55035
  321 train 1:6.33816 | 2:7.03652 | 3:7.20748
  322 train 1:7.07567 | 2:7.74848 | 3:7.71256
  323 train 1:6.67444 | 2:7.41263 | 3:7.58433
  324 train 1:6.88686 | 2:7.52722 | 3:7.67269
  325 train 1:6.91442 | 2:7.57781 | 3:7.73059
  326 train 1:6.72335 | 2:7.42631 | 3:7.56571
  327 train 1:6.71944 | 2:7.41058 | 3:7.56694
  328 train 1:6.65950 | 2:7.33867 | 3:7.50753
  329 train 1:6.72614 | 2:7.42232 | 3:7.58884
  330 train 1:7.08696 | 2:7.63716 | 3:7.68904
  331 train 1:6.64023 | 2:7.29469 | 3:7.41426
  332 train 1:6.77810 | 2:7.45479 | 3:7.72609
  333 train 1:6.88935 | 2:7.55684 | 3:7.71982
  334 train 1:6.74554 | 2:7.47977 | 3:7.64933
  335 train 1:6.90075 | 2:7.58750 | 3:7.80157
  336 train 1:6.81194 | 2:7.53727 | 3:7.73416
  337 train 1:6.64144 | 2:7.34365 | 3:7.52034
  338 train 1:6.64658 | 2:7.36471 | 3:7.54572
  339 train 1:6.70080 | 2:7.41388 | 3:7.70077
  340 train 1:6.80903 | 2:7.54339 | 3:7.90060
  341 train 1:6.92835 | 2:7.60901 | 3:7.76887
  342 train 1:6.76402 | 2:7.50444 | 3:7.68489
  343 train 1:6.62548 | 2:7.40346 | 3:7.54897
  344 train 1:6.82653 | 2:7.54947 | 3:7.68499
  345 train 1:7.03696 | 2:7.73887 | 3:7.82407
  346 train 1:6.70459 | 2:7.42728 | 3:7.51440
  347 train 1:6.78098 | 2:7.44194 | 3:7.60744
  348 train 1:6.63448 | 2:7.39288 | 3:7.50576
  349 train 1:7.04929 | 2:7.66241 | 3:7.77999
  350 train 1:6.49586 | 2:7.23899 | 3:7.42593
  351 train 1:6.35335 | 2:7.14146 | 3:7.30863
  352 train 1:6.56971 | 2:7.29494 | 3:7.42752
  353 train 1:6.60709 | 2:7.38596 | 3:7.69512
  354 train 1:6.84008 | 2:7.68842 | 3:7.94320
  355 train 1:6.58641 | 2:7.29159 | 3:7.54391
  356 train 1:6.57624 | 2:7.40922 | 3:7.56664
  357 train 1:6.53757 | 2:7.37369 | 3:7.50756
  358 train 1:6.63847 | 2:7.41423 | 3:7.56292
  359 train 1:6.65439 | 2:7.40520 | 3:7.54179
  360 train 1:6.80332 | 2:7.51330 | 3:7.61672
  361 train 1:6.42700 | 2:7.21447 | 3:7.36286
  362 train 1:6.69092 | 2:7.45138 | 3:7.56339
  363 train 1:6.47713 | 2:7.26611 | 3:7.33577
  364 train 1:6.45799 | 2:7.24940 | 3:7.46244
  365 train 1:6.58729 | 2:7.36151 | 3:7.46965
  366 train 1:6.68179 | 2:7.44278 | 3:7.62352
  367 train 1:6.63836 | 2:7.41268 | 3:7.58317
  368 train 1:6.56681 | 2:7.30170 | 3:7.41931
  369 train 1:6.41572 | 2:7.21074 | 3:7.39623
  370 train 1:6.52806 | 2:7.27796 | 3:7.41039
  371 train 1:6.61126 | 2:7.35948 | 3:7.52188
  372 train 1:6.49234 | 2:7.23361 | 3:7.36553
  373 train 1:6.50180 | 2:7.23835 | 3:7.34914
  374 train 1:6.86669 | 2:7.33432 | 3:7.33458
  375 train 1:6.68061 | 2:7.44904 | 3:7.59872
  376 train 1:6.64287 | 2:7.39818 | 3:7.50277
  377 train 1:6.68880 | 2:7.45435 | 3:7.68170
  378 train 1:6.65258 | 2:7.44773 | 3:7.59376
  379 train 1:6.66461 | 2:7.46342 | 3:7.60969
  380 train 1:6.53914 | 2:7.36350 | 3:7.46309
  381 train 1:6.70890 | 2:7.47195 | 3:7.63041
  382 train 1:6.32751 | 2:7.12712 | 3:7.29839
  383 train 1:6.59667 | 2:7.38784 | 3:7.56533
  384 train 1:6.58549 | 2:7.38832 | 3:7.55569
  385 train 1:6.68459 | 2:7.46130 | 3:7.62257
  386 train 1:6.78756 | 2:7.50588 | 3:7.66244
  387 train 1:6.33737 | 2:7.11687 | 3:7.28662
  388 train 1:6.67741 | 2:7.44289 | 3:7.58217
  389 train 1:6.83903 | 2:7.54664 | 3:7.66938
  390 train 1:6.63270 | 2:7.40486 | 3:7.62562
  391 train 1:6.57503 | 2:7.32862 | 3:7.50417
  392 train 1:6.79733 | 2:7.54769 | 3:7.65905
  393 train 1:6.76751 | 2:7.48020 | 3:7.55980
  394 train 1:6.30623 | 2:7.11546 | 3:7.28404
  395 train 1:6.63271 | 2:7.40415 | 3:7.55328
  396 train 1:6.58837 | 2:7.36641 | 3:7.47506
  397 train 1:6.54576 | 2:7.34427 | 3:7.55350
  398 train 1:6.26422 | 2:7.05377 | 3:7.25407
  399 train 1:6.41889 | 2:7.24238 | 3:7.42149
  400 train 1:6.47556 | 2:7.28353 | 3:7.39660
  401 train 1:6.61857 | 2:7.37270 | 3:7.56200
  402 train 1:6.58823 | 2:7.44697 | 3:7.52370
  403 train 1:6.57170 | 2:7.30726 | 3:7.45897
  404 train 1:6.45402 | 2:7.28568 | 3:7.40975
  405 train 1:6.33773 | 2:7.15121 | 3:7.30835
  406 train 1:6.47840 | 2:7.17745 | 3:7.20950
  407 train 1:6.45305 | 2:7.29764 | 3:7.53644
  408 train 1:6.31383 | 2:7.21099 | 3:7.38018
  409 train 1:6.51166 | 2:7.33233 | 3:7.53433
  410 train 1:7.14036 | 2:7.83035 | 3:7.91865
  411 train 1:6.53787 | 2:7.32882 | 3:7.49367
  412 train 1:6.65413 | 2:7.44334 | 3:7.56168
  413 train 1:6.49262 | 2:7.33464 | 3:7.46286
  414 train 1:6.48741 | 2:7.27050 | 3:7.39502
  415 train 1:6.43182 | 2:7.26428 | 3:7.42619
  416 train 1:6.54909 | 2:7.40063 | 3:7.57499
  417 train 1:6.43667 | 2:7.22850 | 3:7.36827
  418 train 1:6.94848 | 2:7.72003 | 3:7.81958
  419 train 1:6.58195 | 2:7.42841 | 3:7.59072
  420 train 1:6.41511 | 2:7.24847 | 3:7.44264
  421 train 1:6.56558 | 2:7.34414 | 3:7.51909
  422 train 1:6.46621 | 2:7.25386 | 3:7.35870
  423 train 1:6.44184 | 2:7.23612 | 3:7.43088
  424 train 1:6.55041 | 2:7.39261 | 3:7.52020
  425 train 1:6.32207 | 2:7.17641 | 3:7.43921
  426 train 1:6.77969 | 2:7.61131 | 3:7.70219
  427 train 1:6.59432 | 2:7.43796 | 3:7.57086
  428 train 1:6.54118 | 2:7.42434 | 3:7.58339
  429 train 1:6.42705 | 2:7.24329 | 3:7.44131
  430 train 1:6.52431 | 2:7.37531 | 3:7.59219
  431 train 1:6.53201 | 2:7.28687 | 3:7.40477
  432 train 1:6.57739 | 2:7.36805 | 3:7.46213
  433 train 1:6.52038 | 2:7.35563 | 3:7.48962
  434 train 1:6.42182 | 2:7.27028 | 3:7.46406
  435 train 1:6.32266 | 2:7.16373 | 3:7.33312
  436 train 1:6.36408 | 2:7.22414 | 3:7.39696
  437 train 1:6.75514 | 2:7.55723 | 3:7.70282
  438 train 1:6.43685 | 2:7.29771 | 3:7.43369
  439 train 1:6.43415 | 2:7.29470 | 3:7.54713
  440 train 1:6.43596 | 2:7.28297 | 3:7.43150
  441 train 1:6.51863 | 2:7.38311 | 3:7.57763
  442 train 1:6.50919 | 2:7.35167 | 3:7.47409
  443 train 1:6.28948 | 2:7.17859 | 3:7.34124
  444 train 1:6.26907 | 2:7.17129 | 3:7.32644
  445 train 1:6.51129 | 2:7.29872 | 3:7.42949
  446 train 1:6.27795 | 2:7.11258 | 3:7.24773
  447 train 1:6.26638 | 2:7.13817 | 3:7.34343
  448 train 1:6.36607 | 2:7.17481 | 3:7.33457
  449 train 1:6.24263 | 2:7.13903 | 3:7.31214
  450 train 1:6.43102 | 2:7.27220 | 3:7.45785
  451 train 1:6.61422 | 2:7.40490 | 3:7.50455
  452 train 1:6.45317 | 2:7.30092 | 3:7.45917
  453 train 1:6.44862 | 2:7.28087 | 3:7.41099
  454 train 1:6.34521 | 2:7.23077 | 3:7.39863
  455 train 1:6.38304 | 2:7.24290 | 3:7.43085
  456 train 1:6.36506 | 2:7.20381 | 3:7.39922
  457 train 1:6.35878 | 2:7.23786 | 3:7.40072
  458 train 1:6.52917 | 2:7.38571 | 3:7.54627
  459 train 1:6.45204 | 2:7.29368 | 3:7.47577
  460 train 1:6.18813 | 2:7.08197 | 3:7.25802
  461 train 1:6.23298 | 2:7.11341 | 3:7.30149
  462 train 1:6.40069 | 2:7.17301 | 3:7.32386
